lbm_1,lbm_2,lbm_3,lbm_4,lbm_5
0.1834097975134844,0.1787418012787712,0.19901856687527383,0.18231439612272585,0.1877993224255034
0.10899423441182196,0.11700384968455178,0.12168440290469477,0.10260573741593672,0.10516746179537859
0.1702261776704074,0.18681347412158486,0.18143322635147408,0.1746643327343213,0.18377616301638214
0.1915123364692317,0.19326602984595054,0.19334405427322376,0.18749541972814696,0.18120881669404496
0.2768223896208813,0.3096692946271114,0.32262647241618064,0.2793639921886221,0.2834027201551768
0.20535662583752726,0.208564499330313,0.1972753691029281,0.20515510429349626,0.21066828545946387
0.2404929577609177,0.2935877300351699,0.27974585521412054,0.283466354434077,0.2793443196964302
0.04368796763286929,0.043818527417820934,0.039409196062466754,0.043327866548584615,0.040017077678073824
0.28090209847206987,0.2730483388928012,0.2817019879663314,0.275673504285341,0.27737581212907253
0.2442101428172473,0.28719210669395556,0.2797381970904213,0.28318198387740373,0.27524866145998966
0.20074551665832813,0.21146682128597416,0.215177223449699,0.19913960964210525,0.20085964913729001
0.2553528521199294,0.2294162952886878,0.23760765215911897,0.25887573566456407,0.2606379928109655
0.1403153671741169,0.13924262822863126,0.1417085434335632,0.13742404101941955,0.13766015773693907
0.33621026741118626,0.31517110308693996,0.3171538999512971,0.3294177654525782,0.33581309460083114
0.11210303790167082,0.08399571685181552,0.07938223379479306,0.11102346307533022,0.11618090615463408
0.3138587183927109,0.28807899121770547,0.3077802388431425,0.2703508225133663,0.28721304011391563
0.27829753300641913,0.2916141294722312,0.28933527467510467,0.284370047203207,0.28338200012632125
0.48397539130765777,0.42778871089509907,0.4481496306110665,0.41956990039215475,0.4353026526551642
0.26144188750325437,0.26704135627683634,0.24622211575946573,0.2595316823998034,0.25816979313992616
0.39790618095370883,0.39768914976882075,0.4156437651954408,0.4181965521749199,0.4014182747519102
0.28565594332928895,0.27175134346099944,0.2905806322798943,0.28698843626433856,0.29430473411654834
0.2722863052718293,0.2582638369093467,0.2702775762741073,0.2767398703085387,0.273832505762824
0.23030458891614172,0.23226234876267166,0.2077111565036193,0.23693197961209456,0.22631670647700883
0.12412491996495849,0.11452843465123906,0.11070295212185433,0.12102948684135988,0.1158075477548915
0.21693451692483928,0.21167193372984427,0.215036430113382,0.20428800361363483,0.1990303515992833
0.2656699271492363,0.31546676299886584,0.2977318501340824,0.3060783314623176,0.3209335448665599
0.2080795052677904,0.21438219207161932,0.20470708729115825,0.2107807917205022,0.20144192061682462
0.09891257876907329,0.10923057693088838,0.09282280927655281,0.09371518887639751,0.09411085910646988
0.21631960747326187,0.20552303117614268,0.2056441888354415,0.2091628181001579,0.21289678675615603
0.10298897802232468,0.10812190862285512,0.11806144712803471,0.11556477964453613,0.1126763911964802
0.1689484325111516,0.17313744593798502,0.16928423677242,0.1749273756732584,0.1700531445888279
0.12542057807733653,0.12223047062784298,0.1428952285616936,0.11855123273983038,0.13066014724277858
0.2008974684743029,0.19328870159435388,0.18850727638454254,0.19986012362100852,0.20181822333010943
0.12780324116886604,0.12398641248648268,0.1307820150532634,0.1261807204679738,0.12933633263377992
0.18927459309945474,0.2157410020137844,0.2154008166866654,0.2041031293684235,0.20518821455349773
0.34749270726071463,0.31938442326554844,0.32898377496526215,0.35461776160911324,0.34706333998557204
0.1791750162691486,0.1729277115584029,0.17993546779490824,0.18514593459537126,0.1786047035016481
0.42070826542724493,0.410623670288799,0.3948740411160347,0.378308896827088,0.4149304682285802
0.23724392823091758,0.23525849284756692,0.23769888147538032,0.24336044817942154,0.24094140131584074
0.10404617958606202,0.10243995591063725,0.10575284155452183,0.10118097658031093,0.09731452110408453
0.30694560790103204,0.31462388794031515,0.30294098711192596,0.3076629847654936,0.3077640916678509
0.3553054854644452,0.3569051771460172,0.3491331811072868,0.3797779448271749,0.3696614173012542
0.3151284578896359,0.3249573365984518,0.3199472250230229,0.32286512528515193,0.3283214772067427
0.2606866469525902,0.2536015642408826,0.2829282057039379,0.27072982816655045,0.2657866738555107
0.1833263660140272,0.1641534601783283,0.1710479325292953,0.1801554852149487,0.18116121014728748
0.3157929128850517,0.3084370483106799,0.311611043261818,0.31206992411030676,0.31640335014548654
0.2447692168828899,0.25558330598004614,0.26835449489090873,0.24963559642745142,0.253197767897835
0.17651911407699256,0.1757157029334362,0.1700567191592216,0.1753228185291961,0.17290601019809348
0.1927636640898607,0.19880726193259396,0.19003803190268695,0.19212558747497113,0.1951186822845331
0.34123043642840684,0.3746304061369185,0.3843642441569852,0.3400643630044225,0.3446240094895874
0.2616177785021863,0.2751125546163161,0.2719518576899401,0.27256379112202317,0.26663250670164873
0.13185399081851015,0.14599938866372753,0.17677837711012095,0.11613287507496614,0.11945365750239016
0.2507476622385188,0.25240213311439424,0.2568809824689023,0.2534749318831059,0.24827761854040623
0.18668112233305506,0.17730420089322652,0.16546142276238682,0.1795913949313353,0.17643880617721597
0.13249756253424005,0.1398490293834365,0.1409147684768462,0.13327017608058223,0.13240801991766188
0.515136205211699,0.4892106178924901,0.48041999441323985,0.5127643937398797,0.5248313371739768
0.1377128238476417,0.1602745062731609,0.16109385653840955,0.1423926257196288,0.14513537129720053
0.22945785739130317,0.2373580789738002,0.2678144254737815,0.23821428306243708,0.21824465046274805
0.15856006989921406,0.19829212268684754,0.18972564883719265,0.19812518628481207,0.20607737038913948
0.2607544642671303,0.2752356316737063,0.2682118566051963,0.2658593505687856,0.2703682893010418
0.18495553899102335,0.17852032675491925,0.18495599504373067,0.18736202168631716,0.18875939632927344
0.318579970981074,0.29328553441545113,0.3059398448573592,0.31935732164665387,0.32652855009727916
0.21782319640800132,0.22475124643226374,0.22581780768071053,0.23513934567673886,0.23960822589962635
0.19273068479992436,0.20167436136590783,0.2115239806839375,0.2108262716057221,0.201228278442312
0.20668463207858745,0.20497264260630826,0.21139453624196156,0.2086303600365718,0.20359686540385444
0.3133399488222571,0.31669501182929133,0.3237552974943067,0.3175430238858571,0.32518645987481193
0.28520231064438345,0.26380633040739904,0.2562128283267196,0.2899492084194298,0.30316589363124335
0.19934486417139247,0.20466773683129982,0.20795462435113554,0.19925491552375557,0.1966934924080863
0.08102122731832156,0.09568087212503545,0.1159730568548948,0.09237491958942193,0.09343199891909038
0.19440979477000703,0.19388724118536957,0.1933433876199954,0.18785802292330525,0.19018867361576922
0.22347041922183206,0.21362165643904216,0.23867018249632144,0.21989854559252045,0.22748611401356245
0.2454395803737786,0.246375631665934,0.2456426718822666,0.2494338621188391,0.24641851620849586
0.23350630165769698,0.23003425337307729,0.24046382790235402,0.22021644115778427,0.2187419795712398
0.19297603933624122,0.1944638963139153,0.20048935462225975,0.18792928174514215,0.18619234447392585
0.06970433792484346,0.06791326829300938,0.06677000945146824,0.07085619275013995,0.07530777640966223
0.2616986300233011,0.25547684107837226,0.26359505689434776,0.2667072789320747,0.28207917921506137
0.2749965738925541,0.2697087546852296,0.2462925656192014,0.2606426706867381,0.24258057636643338
0.10576987638535046,0.1001987439038032,0.10127641894067131,0.10257228063134956,0.10465968713794381
0.16815721372390996,0.1855503618838115,0.1857627127293642,0.19671334168331975,0.19060398568936412
0.20504898780699063,0.19611360131255026,0.19530740913880476,0.19248446002467437,0.20278034589026825
0.24866753681054374,0.2739653732481937,0.2805729109523645,0.2504691125279858,0.24671849541881435
0.29910651899932933,0.36818234707179004,0.3833104130086344,0.29013979971193415,0.3028643162744501
0.08354072341133226,0.0684581320317909,0.06501135485147587,0.0868728902898932,0.08051019063804847
0.18817815197088394,0.17533997309050728,0.17447388431587632,0.18653068873043824,0.18324864198374874
0.24631998607547326,0.250260341717983,0.24390578972484742,0.24024558665704704,0.23659828268125424
0.37243681474853413,0.39663516844755986,0.4051830789764061,0.3644983365375822,0.3595305748354872
0.2877310176549209,0.2986194290235443,0.2952219176343942,0.28012153509677773,0.29452755706197403
0.2085807219922778,0.2156791466481589,0.214590166835745,0.210374127249274,0.21063151052354198
0.20150259707436743,0.21292796569702388,0.20170922880152126,0.2080582612014948,0.2097074893644755
0.21932074882433109,0.22054597854725508,0.22762895018588575,0.21756818236255318,0.21661770990646667
0.13234716364128954,0.1323291282849331,0.12811306402753284,0.14286373867355456,0.13041552028997036
0.1984774057997953,0.1998754407653115,0.19752794294856924,0.20670193703559078,0.196903548696129
0.2080459997965422,0.206866659888693,0.19982139014389266,0.20142734741055537,0.2051719673423672
0.2135155894452541,0.21446206006598825,0.21496752100946925,0.211572151648806,0.20913582251788324
0.10163723167043806,0.12203452672912642,0.12162437052993413,0.12123052421134439,0.12221122294170822
0.1478394855035386,0.17308145405231662,0.1677105621554801,0.15811821223241018,0.15855677002353577
0.19630829304911276,0.245931108899316,0.23856758775674444,0.2384922875177263,0.23970320949864649
0.15227705057133148,0.1397249525292321,0.14820432167485165,0.153140102493356,0.15472986881239373
0.03032441967065118,0.030033686820168486,0.028841417960918787,0.03074819808480921,0.02852039092754367
0.24030909555884028,0.22186348350624743,0.2142866577519222,0.23441098436286692,0.22214008620285128
0.18806100291872505,0.18577064116127884,0.17860750091128455,0.1871095016924285,0.1873854757960866
0.11946732727161768,0.1169049079423744,0.12664954783345259,0.11877070927552999,0.11591684648316711
0.2361450331871974,0.24026577516520034,0.23211913470035733,0.23588382248560216,0.24118646941872102
0.2801251800879941,0.27310896793666534,0.2711861196910292,0.2654493671297994,0.2562661011265915
0.040163005233679015,0.035953282906836206,0.038218347869387576,0.04073031625603412,0.04094610023047374
0.306550625566212,0.2981816624099448,0.3063793962893481,0.3026387662558376,0.2931302650498255
0.1671539268040776,0.18276814680121958,0.17549649355058264,0.17939844274666678,0.18469479244025833
0.32456327345441405,0.2988416024236955,0.30806715421198877,0.3182055389060073,0.30845934374372663
0.12285350792829132,0.1418472300575431,0.1406326480131562,0.14795115746890064,0.15748974696995652
0.18543788433337188,0.16614550436252415,0.17961728709344532,0.17620220050255594,0.1732267841330664
0.2587461951196703,0.28928422530612985,0.29292071875141434,0.256822197897273,0.25177035653159624
0.5984061808041157,0.5828478247147398,0.5643542582991835,0.611558266072123,0.6124808752000521
0.2740268235031925,0.263381722066173,0.25662016461167847,0.27806890204846807,0.272607872062177
0.2724535245892432,0.27545861457466314,0.2661325288034825,0.2646896776118568,0.2616349540411499
0.14617439245780112,0.1392864951456777,0.13942953569981398,0.14124986908135972,0.1418870587114844
0.2390134303345697,0.1986598676404213,0.21884986410175458,0.19865513145485011,0.19853169431810436
0.256610730024815,0.283845349581929,0.28251767767093267,0.2610227562139411,0.26568910046011224
0.31696649721991055,0.3031038258638118,0.3022491218765763,0.27726961905400754,0.2881025936749293
0.09219415908637216,0.0936457315727768,0.08891505273467272,0.09075459351864128,0.0935916776076959
0.18618085973035603,0.18878798583160228,0.18410102710396617,0.18567206332484268,0.19211766368107963
0.23627530642071604,0.23577561112180706,0.23411087196636468,0.22693274095220792,0.23405534299726427
0.293165632174257,0.29236379391449574,0.29854164796197763,0.29763723992604296,0.29851686705647945
0.14493913711648596,0.13656340577176024,0.16710946352893888,0.1292082718178386,0.1257683286963539
0.22988370343321754,0.2142023743619207,0.20778193857539154,0.2013281998051783,0.1982294855324071
0.09011156586962528,0.09023098112943306,0.09397176269370541,0.0848779262906732,0.08293582404926396
0.3405965525642186,0.3132523804147677,0.3379583956951224,0.33400438388706705,0.33175453689029055
0.13460587478495922,0.13010912974045727,0.13294972751328782,0.13530322447115584,0.1330682176151841
0.30265679349339913,0.30693612230064,0.29763749676015816,0.29825413351636937,0.31147783737356805
0.35483517196606046,0.3010131244606511,0.2978243571408374,0.28171840727507014,0.2819160877445359
0.2375013171908873,0.23559945256916562,0.2358019746467446,0.21938908449813507,0.2188717114700727
0.24924238233092894,0.23274192773678828,0.2368433414833021,0.24899268698763402,0.24836733246512085
0.01477229294225248,0.030706453157892267,0.03346866829232864,0.03035190128994429,0.03021345234081995
0.07908597179212808,0.07524904088172991,0.09876688598962839,0.07003172136181507,0.07088406096347453
0.02855217476972603,0.03314704375176728,0.04254761315491665,0.029385787473653596,0.0291315533564406
0.06949184107730706,0.05438232400611801,0.052559509576781474,0.06923255869806506,0.0670869358223235
0.25524595038115916,0.21562435097714078,0.21193702070411333,0.2330750115603858,0.23042619563126754
0.2912870727244105,0.29234188073015,0.28320867956330803,0.28342387619797393,0.2870059900982319
0.06787781308190269,0.040117301227492144,0.039295666208891106,0.06817954423725178,0.06726200685620323
0.03429371450386782,0.033202544208179474,0.033074046302312546,0.034564866328667516,0.03190553585278827
0.21098094192922526,0.23399382729488652,0.21735197257892988,0.1998483078926108,0.20459181537674948
0.21327420715219686,0.21715608350478036,0.22062669920369363,0.21913669341164432,0.21841979215380675
0.15034686066650757,0.14861959046376289,0.15514867668250232,0.16687516663120255,0.15944315972431358
0.32287706049735837,0.3117030205429303,0.3190465649510279,0.32161783194770055,0.3219680992894113
0.1951036270826746,0.2031386495339867,0.21149995489901516,0.1945759291868794,0.1986050367988696
0.19097283371330642,0.19371810954015747,0.1938521917775844,0.18969425469412388,0.19699598055464476
0.07604544823217636,0.08316424918078995,0.08185973564884955,0.07732216638123114,0.08083652370024809
0.3535191225499016,0.37231446435254373,0.3772109409465355,0.35805316734363424,0.3590825001798777
0.2640251210209503,0.2345781464710911,0.24250662188899874,0.22837743862989213,0.22034213295596006
0.21757072787394455,0.22203561526774296,0.22980742437438426,0.2205296212844633,0.22274507071352426
0.17450040112946485,0.17540468675664572,0.17349838202014517,0.17335426933027884,0.1655363625598674
0.20512114591772607,0.2133935723749604,0.20325654369529,0.19956979247465356,0.2141793541966598
0.2528244277511837,0.207630839577465,0.21375813481978728,0.2425996156676321,0.24055781943840773
0.38209239278985724,0.38166032511978026,0.3857697620961644,0.36102430246948997,0.36465667263770657
0.12727963956993232,0.10991559122423997,0.11208414011694784,0.12903761212592266,0.12539278680626606
0.2859764428804011,0.27814910622718897,0.28776532829828727,0.28557048820380354,0.2916574197739934
0.12433009560908118,0.12485303920886336,0.12235901915263155,0.13058590400006426,0.13108091788467732
0.21867228268500913,0.20751561577160438,0.20195107610864124,0.23087036812981407,0.22280497931134044
0.3691248875433802,0.3692647149591967,0.3757079456503248,0.3719547804588436,0.38473580291259685
0.19209309023995294,0.19570972832762015,0.2003165112726433,0.1891728326217383,0.18836411821111892
0.12778406489593666,0.11336359291266743,0.1178390226314371,0.11583657055018241,0.10847358429267133
0.08441016824360655,0.11828716085676957,0.09866233082142115,0.10016986406076503,0.10198162239414686
0.13210245860932945,0.16759079558138829,0.16218517151151168,0.16380784289988998,0.17097668943609737
0.23814676013806868,0.25413088496078645,0.2540826039711943,0.2365482389914549,0.24528499587970468
0.2052710146915033,0.21476592978612064,0.2189354206316002,0.2257052637009969,0.22530269405697
0.4910027093123638,0.47557271613544655,0.48509168521604745,0.4850192213349124,0.48075450020248084
0.2462495208476386,0.26161546573088723,0.26271529460106857,0.24559532191389297,0.24030525821540838
0.20933135868808772,0.22057746304835188,0.22848903568032486,0.22004499728873517,0.21071577253301965
0.21399658928933435,0.21970592696572033,0.21354049020063678,0.2116907866969143,0.21696218744792764
0.2103730391329945,0.22483441499561405,0.21709502788294646,0.21010965139828017,0.20539724050879088
0.05456613978523202,0.056359668372376624,0.06020911035961182,0.059940818209829556,0.05759880404644323
0.17108722652688602,0.1833657151712579,0.17492120634251357,0.19609085453986297,0.18794507330638907
0.23970627570925515,0.23672089718103265,0.23735326755115296,0.24455580028014368,0.23362167956447172
0.2444353256891456,0.2592069022680956,0.24713665668893461,0.24511977169116014,0.24054060181204023
0.23722331740591207,0.2601673107987143,0.2646547639645583,0.24525474602847497,0.2491634107737733
0.10419489900668544,0.10566055358425631,0.1014421543245911,0.10619490513682589,0.10769079006252959
0.08453057225887806,0.05599314251734606,0.05623804893231595,0.08930417597907853,0.0823722464426297
0.4086531484746321,0.42263409718378314,0.42482111915152826,0.42712574563234884,0.3893372263503649
0.0809488366754436,0.08731319264112365,0.07976099587883577,0.084172802221188,0.0821386128679976
0.23999119076555428,0.252175250163847,0.2511160207351692,0.23879943503358447,0.23120890333880995
0.11537302475897074,0.11521833705555892,0.12172208142762352,0.11272227155271428,0.1254638170863982
0.32093223554036693,0.31707804440324655,0.31972103267059077,0.303989541912629,0.32093665455159404
0.25888824408117056,0.27650451738616894,0.2533111065116345,0.27173247942363377,0.27315587219934484
0.3011105599514057,0.29452582199638555,0.2985833292534111,0.28312503926360066,0.29801613817540257
0.3216337144231511,0.3971546413329517,0.37811747398657775,0.3305516711014293,0.3418501707610035
0.15915978864689062,0.14134956514076277,0.15317031284195343,0.1575185434327447,0.15046814347878326
0.1954717518643025,0.21432098626114157,0.20465664382117754,0.19307672492694716,0.19811969988065747
0.19053767851693387,0.20107525195590914,0.2153746713496008,0.21089732984958748,0.19989467959926077
0.1333898404480612,0.12515932097019838,0.11485438920075945,0.1336888649170332,0.12967889716666992
0.21717351631933202,0.22161382339596417,0.22759041714827183,0.2194296790469147,0.22581976030773962
0.08181355581553985,0.07882389035800237,0.08291596215301492,0.08745967965579678,0.08859315529988483
0.12138112652984974,0.1319426224465703,0.11740489685972232,0.1119302745957736,0.11281050005398871
0.19633502161111932,0.1995281075224979,0.1916227512716075,0.19626753128029364,0.18310378739028757
0.24381397102826358,0.23506358637990632,0.24176182459691048,0.2385083226840855,0.2486549386377347
0.29045543995826556,0.3059237041699629,0.2951099206423135,0.29866008493493534,0.2969263936322372
0.1968782488869108,0.19232454232690577,0.18891423768461021,0.19497751793238782,0.2020540171214848
0.29171466072673563,0.2707400481622638,0.2725247335318109,0.28246342772184113,0.2890987164317887
0.16712134504455714,0.18511005627756846,0.18633358604844408,0.18195043254633708,0.19121976188508383
0.25746384554327667,0.2715702554018122,0.26486493351643786,0.2567767752356933,0.25751121083254797
0.11424481765320366,0.10100026785622365,0.10540362483716437,0.11336035976580115,0.11775786284573683
0.4717030679213924,0.4086095673013065,0.4165430937349092,0.4710085613321088,0.4191777107465332
0.23504200508015963,0.24949074030754928,0.2554672455892418,0.22866288739373652,0.23488734097126096
0.2204713505969359,0.2637735695673574,0.2773941997117832,0.2346536750387091,0.23376462996087766
0.1510269047488588,0.1468569320822008,0.14944792737180052,0.15269516217145404,0.15021331784443367
0.10676326743114692,0.1056357049130086,0.10354694223791652,0.10448273955650976,0.1047438560267081
0.3272730746100164,0.33177265773383807,0.34666311313851655,0.3353855090472401,0.34300551057725154
0.024992612859615078,0.0406023277266028,0.041089627013986024,0.04387643127876427,0.04078757951991148
0.17818905403440433,0.17851700684249677,0.17462504114949162,0.17491317330066347,0.17761288676132422
0.34353783036903657,0.3547861246083366,0.3482337015117502,0.3436365169870697,0.3520673853994801
0.33888103244794165,0.3507367156960923,0.34764777818865467,0.3311481845422358,0.33573770655889834
0.2825663635369024,0.2782393331945183,0.26826859106996265,0.2921681886706526,0.2835006008629066
0.1989006234459517,0.1949009154746864,0.19873833357249235,0.19908811942668686,0.19486910609841065
0.33640063249551777,0.31529691178094355,0.3409365177042873,0.3112566979096238,0.3196005591445447
0.26127282054752604,0.26311389613478636,0.2586063201887848,0.2546281609360302,0.25936371936559405
0.18724873004741585,0.18363522197292853,0.1766986663134035,0.18837714498340127,0.19101110677257702
0.3805451310864988,0.34941657059684256,0.3557134759324168,0.3634808566650083,0.36249172157798637
0.25122243674515354,0.24532413014862908,0.2439262898532105,0.26151544201910326,0.25536888013912235
0.18785561365930312,0.18260070422531227,0.1891031975208261,0.182746192939583,0.18321517552476843
0.19414054706441553,0.1758752425475185,0.16950998770196454,0.1856891763457537,0.1887955470030362
0.22227438295996804,0.22238407044960815,0.20918462872110555,0.21449824421251779,0.22465535837369893
0.19750996725355266,0.18506620054242737,0.1836190798420037,0.18937306512249272,0.19350890462711545
0.14020155540554116,0.14158471583016738,0.14193449006845238,0.13816185396223157,0.14148986860391274
0.3455193605316325,0.3797195003439011,0.35368053411449324,0.34183176396930604,0.34347099747589926
0.1481052537675751,0.14126699693561556,0.13856942903487296,0.14335935443342712,0.14501809030000776
0.15184297575049713,0.16829762107574725,0.1720342178302489,0.16518289261936733,0.15628796254016333
0.11678243568805437,0.11405147736329037,0.11573800056087409,0.1168572822859772,0.11680140958874284
0.17317511647448314,0.16015670189284767,0.15414781337072922,0.16795732785662346,0.1687329611483681
0.2845047292483529,0.27029329504912475,0.27679557134979255,0.2947239613825446,0.277435267650091
0.22821446372038587,0.23436723167732343,0.22573212543457055,0.23581739309605412,0.23269323394849853
0.3219612786886247,0.330286841337873,0.34425764787817226,0.3118660433805362,0.31174027914741137
0.15382185293745557,0.14729281586819318,0.1403142380814532,0.14374959633193074,0.14564119271870224
0.298084775535728,0.29879407221315235,0.3006992388139694,0.2923547429773728,0.29277378849678887
0.17656282780884464,0.17117222381795552,0.17217728342542044,0.1782297599896961,0.17088655549375137
0.15045475831903882,0.16182824984219343,0.16390929747816824,0.15876510216432288,0.1625423464709321
0.15218610901765128,0.1430439356508441,0.14320875446095566,0.1488472405772058,0.15125072639910175
0.19341544243401443,0.18644446914465632,0.16835910725350609,0.17136320515892414,0.17481141001402198
0.322110054828813,0.29548347047229406,0.2758345349527147,0.32277019998278017,0.30831891322803634
0.16528753600022494,0.16034988556755522,0.17179032984576062,0.16055740647275915,0.15897668516603056
0.2907169580126982,0.2998843322816425,0.3003911707966017,0.29205107822071147,0.2917494393685014
0.21030129692648244,0.21918269111346086,0.23296334160636764,0.21417555094018362,0.2136039476584623
0.07919281260906823,0.0901984662506572,0.09812373139391097,0.08087658393533496,0.08992136929185983
0.11016447635615673,0.11200979400821842,0.11341929919141792,0.11003954851591666,0.11058912269264018
0.3136582772891213,0.2849408359105346,0.27839227025591945,0.27794714241885576,0.2548814242710468
0.12829077334912456,0.12473376273530695,0.1344275836099766,0.128014993984634,0.12589480056874852
0.43686095274253606,0.3944875945822222,0.3907333797802984,0.42815106844288253,0.43015491741692014
0.356244584260245,0.3042238137958726,0.32481617812534963,0.31624686891266357,0.33749975985643316
0.24711958015555907,0.2355073852051488,0.23688591972320477,0.24642234197234794,0.24833092508451685
0.2986553649049751,0.2828886830003788,0.27187580412562684,0.3038258554794351,0.29494241217286493
0.12379837729949987,0.11243563737811052,0.1136471837533176,0.12190163545198135,0.1174378225065452
0.29331064357903647,0.29952785935024967,0.2927147124501196,0.285668648734324,0.2843100561441787
0.21785862558372868,0.21015476556315152,0.20751733611297715,0.21065932148313074,0.21305124371947995
