xgb_1,xgb_2,xgb_3,xgb_4,xgb_5
0.2230745106935501,0.23839063942432404,0.2383614331483841,0.22397880256175995,0.2235569953918457
0.2843243479728699,0.27872297167778015,0.283431738615036,0.26823845505714417,0.28921982645988464
0.42304158210754395,0.4416881203651428,0.439028263092041,0.43437767028808594,0.42222243547439575
0.21770447492599487,0.22912932932376862,0.22573906183242798,0.23416465520858765,0.22315026819705963
0.22865217924118042,0.30618688464164734,0.2877039909362793,0.31154370307922363,0.2807560861110687
0.163929745554924,0.16311833262443542,0.17447872459888458,0.16835086047649384,0.1575324833393097
0.3665206730365753,0.3873506486415863,0.4143710136413574,0.4108119606971741,0.41811734437942505
0.12417705357074738,0.1357138752937317,0.13210345804691315,0.13105133175849915,0.13814322650432587
0.27726176381111145,0.29011252522468567,0.27523472905158997,0.2794245183467865,0.28367409110069275
0.2875128388404846,0.25991329550743103,0.28949686884880066,0.2849292755126953,0.2807132601737976
0.1081739068031311,0.12640751898288727,0.09894593060016632,0.07717069238424301,0.08154167979955673
0.1835753172636032,0.20492130517959595,0.1897382289171219,0.17444339394569397,0.14995065331459045
0.16324461996555328,0.18389688432216644,0.16691939532756805,0.17645615339279175,0.16562247276306152
0.4695241153240204,0.4296913743019104,0.418069988489151,0.4197470545768738,0.4192696213722229
0.20290085673332214,0.19477400183677673,0.20032650232315063,0.19423139095306396,0.19743140041828156
0.25001806020736694,0.26113784313201904,0.27853232622146606,0.22131997346878052,0.27388274669647217
0.0034063286148011684,0.007078955415636301,0.009510498493909836,0.003214915981516242,0.005716605577617884
0.260597288608551,0.2549320161342621,0.25070545077323914,0.26310625672340393,0.2558838129043579
0.25333303213119507,0.26832905411720276,0.2639155983924866,0.27853769063949585,0.27395111322402954
0.13822950422763824,0.1487075239419937,0.15146738290786743,0.10423865914344788,0.11586987227201462
0.3146912753582001,0.33303049206733704,0.3391064703464508,0.34980955719947815,0.4185747504234314
0.13541623950004578,0.1401468813419342,0.13425637781620026,0.1323273777961731,0.14024299383163452
0.3659764528274536,0.3190212845802307,0.3734198212623596,0.33042600750923157,0.37186992168426514
0.01687767170369625,0.02949901856482029,0.031175974756479263,0.017244838178157806,0.030586326494812965
0.2915925085544586,0.2987099289894104,0.28387436270713806,0.3077723979949951,0.28170832991600037
0.28697577118873596,0.271086722612381,0.2639482617378235,0.2785036861896515,0.27170199155807495
0.5394580364227295,0.5118868947029114,0.501687228679657,0.5067422986030579,0.489850252866745
0.321725457906723,0.30892157554626465,0.3068925440311432,0.3266580104827881,0.30183863639831543
0.4333420991897583,0.42933833599090576,0.4423401653766632,0.48282715678215027,0.44026267528533936
0.2619836628437042,0.2553977072238922,0.24457290768623352,0.25976255536079407,0.2557694911956787
0.2307204008102417,0.22242482006549835,0.21146024763584137,0.21651910245418549,0.22033286094665527
0.20187827944755554,0.2182890772819519,0.2409614473581314,0.21251848340034485,0.2360438108444214
0.08211859315633774,0.09529214352369308,0.09440650045871735,0.0772535502910614,0.09411069005727768
0.13875819742679596,0.17424167692661285,0.1779193878173828,0.1615784913301468,0.1822277009487152
0.24204745888710022,0.32583996653556824,0.3226463198661804,0.33074507117271423,0.32270142436027527
0.196471706032753,0.1854916661977768,0.18580079078674316,0.18228600919246674,0.18247950077056885
0.11116024106740952,0.11598709225654602,0.10110554099082947,0.10697280615568161,0.10744360834360123
0.19638025760650635,0.25268062949180603,0.25518926978111267,0.24054010212421417,0.25105762481689453
0.07194255292415619,0.1004285216331482,0.07228663563728333,0.06001696735620499,0.05408906936645508
0.16651299595832825,0.17619064450263977,0.17229942977428436,0.16269676387310028,0.17355726659297943
0.12817831337451935,0.1315004676580429,0.12797902524471283,0.12156906723976135,0.12120673805475235
0.16554561257362366,0.2091636210680008,0.20466239750385284,0.22012357413768768,0.2079094648361206
0.1435038298368454,0.1509929746389389,0.16102251410484314,0.13453373312950134,0.1513015627861023
0.2215631604194641,0.22859211266040802,0.2340041548013687,0.22890184819698334,0.2284787893295288
0.33498501777648926,0.31497448682785034,0.3111932873725891,0.3172702491283417,0.32432135939598083
0.17866730690002441,0.18899540603160858,0.18796539306640625,0.19419972598552704,0.16870638728141785
0.4106651544570923,0.39340606331825256,0.38558709621429443,0.39784401655197144,0.4445917010307312
0.19134481251239777,0.209917351603508,0.1904345005750656,0.17481723427772522,0.16437524557113647
0.01743338257074356,0.029255729168653488,0.03097580187022686,0.016670331358909607,0.027726195752620697
0.29817360639572144,0.2742367684841156,0.25342515110969543,0.2656824290752411,0.25844597816467285
0.2910976707935333,0.3022841513156891,0.3013176918029785,0.3164675235748291,0.29264381527900696
0.47955477237701416,0.4964153468608856,0.4559762179851532,0.5123284459114075,0.45659852027893066
0.24753223359584808,0.3156346380710602,0.28421780467033386,0.30727535486221313,0.29758796095848083
0.15267005562782288,0.17999719083309174,0.17272181808948517,0.16625148057937622,0.161613330245018
0.22979679703712463,0.22359752655029297,0.22346697747707367,0.22383932769298553,0.22727398574352264
0.2889769971370697,0.23280300199985504,0.23968034982681274,0.2641547620296478,0.23866337537765503
0.19361132383346558,0.19992642104625702,0.1937037855386734,0.20519788563251495,0.1978083848953247
0.23515881597995758,0.21193252503871918,0.2053741067647934,0.2070624679327011,0.20436452329158783
0.34332695603370667,0.3300543427467346,0.3091157078742981,0.35674721002578735,0.301982045173645
0.2645811438560486,0.297743558883667,0.31001704931259155,0.2848324775695801,0.3150920271873474
0.08022703975439072,0.0705837830901146,0.08115917444229126,0.07339390367269516,0.05836249142885208
0.307183176279068,0.30052223801612854,0.2853248715400696,0.29174041748046875,0.2996896505355835
0.14071033895015717,0.14533106982707977,0.13556908071041107,0.13257122039794922,0.1312015950679779
0.10190583765506744,0.1104651540517807,0.10365644097328186,0.0964047908782959,0.1112588569521904
0.359529972076416,0.4449652135372162,0.40868470072746277,0.4050906300544739,0.37893226742744446
0.18868304789066315,0.17452390491962433,0.19129008054733276,0.1637866348028183,0.18868182599544525
0.22631831467151642,0.21684421598911285,0.20925579965114594,0.2104262113571167,0.20703455805778503
0.25476568937301636,0.29150980710983276,0.305732786655426,0.27421241998672485,0.3070133626461029
0.27620354294776917,0.3099324703216553,0.29416629672050476,0.322966992855072,0.283048152923584
0.26705825328826904,0.2786058485507965,0.250821590423584,0.2899150550365448,0.2670850157737732
0.3325194716453552,0.33649417757987976,0.3561934530735016,0.3454199731349945,0.35950520634651184
0.23055973649024963,0.24504317343235016,0.2370738536119461,0.2562815248966217,0.25120633840560913
0.21721242368221283,0.19596368074417114,0.22065193951129913,0.1938406080007553,0.21412934362888336
0.22496962547302246,0.22480665147304535,0.2024303525686264,0.21561825275421143,0.22563233971595764
0.3895286023616791,0.3588467836380005,0.3926050364971161,0.35408082604408264,0.3675699532032013
0.265250563621521,0.2658500075340271,0.26793259382247925,0.2706596255302429,0.2642277479171753
0.20791679620742798,0.2396179586648941,0.26477575302124023,0.2150099277496338,0.2174793928861618
0.08913183212280273,0.09306217730045319,0.08031842857599258,0.07859990745782852,0.08853743970394135
0.17741012573242188,0.18161287903785706,0.17702892422676086,0.17527198791503906,0.18520818650722504
0.20913894474506378,0.2574007213115692,0.22405250370502472,0.22744020819664001,0.244444340467453
0.3123503029346466,0.3101164698600769,0.30525222420692444,0.29237642884254456,0.3069174885749817
0.2317502200603485,0.2419259250164032,0.24409906566143036,0.24110117554664612,0.222756028175354
0.27772268652915955,0.2678053379058838,0.2564719021320343,0.256373792886734,0.2621922492980957
0.004526224918663502,0.009486201219260693,0.011759703047573566,0.004339947830885649,0.007853953167796135
0.29162120819091797,0.2820448577404022,0.31151896715164185,0.2868358790874481,0.3315350115299225
0.22353245317935944,0.19044138491153717,0.25104984641075134,0.23667803406715393,0.25863295793533325
0.048648979514837265,0.04496163874864578,0.04867648705840111,0.04815065860748291,0.043880511075258255
0.21218997240066528,0.1743585169315338,0.17134003341197968,0.1702437549829483,0.17546318471431732
0.21953564882278442,0.1928943544626236,0.20651036500930786,0.19765473902225494,0.19859004020690918
0.30162176489830017,0.3083226978778839,0.3120152950286865,0.30705374479293823,0.29559558629989624
0.36287790536880493,0.35886940360069275,0.3580286204814911,0.4001825153827667,0.38266614079475403
0.06660871207714081,0.06725339591503143,0.07321314513683319,0.07031064480543137,0.07152796536684036
0.2195667177438736,0.226765438914299,0.21936963498592377,0.22183027863502502,0.22676941752433777
0.31865546107292175,0.28574562072753906,0.30635830760002136,0.28729715943336487,0.29137587547302246
0.4279944896697998,0.40767723321914673,0.4595021605491638,0.48919910192489624,0.48676618933677673
0.3682541251182556,0.3497602641582489,0.3479211926460266,0.42709386348724365,0.40419989824295044
0.2833558917045593,0.26031261682510376,0.27005255222320557,0.2874446511268616,0.27740970253944397
0.16053353250026703,0.15498150885105133,0.1576746553182602,0.1585036665201187,0.14137598872184753
0.2159956693649292,0.2203526794910431,0.2123122215270996,0.21819496154785156,0.21258503198623657
0.09944771975278854,0.100442074239254,0.09745882451534271,0.10232330113649368,0.10310886055231094
0.15780356526374817,0.1752406358718872,0.1700589805841446,0.17644768953323364,0.18651652336120605
0.31100425124168396,0.29572373628616333,0.33441367745399475,0.3821955919265747,0.4205356538295746
0.2271173894405365,0.24604548513889313,0.23950625956058502,0.2415390908718109,0.23534972965717316
0.11170360445976257,0.12342501431703568,0.11992331594228745,0.12415633350610733,0.12297724187374115
0.1861303299665451,0.19236263632774353,0.19184012711048126,0.17537711560726166,0.19693012535572052
0.2265549600124359,0.24449893832206726,0.23953908681869507,0.23615773022174835,0.23992343246936798
0.06810158491134644,0.06143000349402428,0.05510206148028374,0.0644259974360466,0.0675046443939209
0.002848908305168152,0.006353911943733692,0.010252157226204872,0.0024519371800124645,0.006071945186704397
0.19146892428398132,0.1920843869447708,0.1862231343984604,0.20682033896446228,0.19477465748786926
0.18318171799182892,0.17284312844276428,0.18120867013931274,0.1723555475473404,0.188950777053833
0.0027646112721413374,0.01554739847779274,0.01611235924065113,0.016452673822641373,0.01617102511227131
0.15027497708797455,0.19665655493736267,0.18173116445541382,0.1554177701473236,0.16845768690109253
0.3065580725669861,0.3073291778564453,0.3254539370536804,0.3080144226551056,0.30639412999153137
0.0013451683335006237,0.004980688448995352,0.0015489845536649227,0.0004961780505254865,0.00047103382530622184
0.3634894788265228,0.3024364709854126,0.30379408597946167,0.31867095828056335,0.2866538465023041
0.1660609245300293,0.20560701191425323,0.17375992238521576,0.1446143239736557,0.15414029359817505
0.3624110519886017,0.34849071502685547,0.33697766065597534,0.3453439772129059,0.35857442021369934
0.1135149896144867,0.13284431397914886,0.12294428050518036,0.14541293680667877,0.1417895406484604
0.20162807404994965,0.2224464863538742,0.20207828283309937,0.21861538290977478,0.1895924210548401
0.2450636774301529,0.24301275610923767,0.2399853765964508,0.2716796398162842,0.23259063065052032
0.6686136722564697,0.6226640939712524,0.6273279190063477,0.6400580406188965,0.6172945499420166
0.29389381408691406,0.2860579192638397,0.29630330204963684,0.2912992835044861,0.2918115556240082
0.49168699979782104,0.389065682888031,0.4855794310569763,0.5496811866760254,0.5259640216827393
0.12303125858306885,0.12929846346378326,0.1277746558189392,0.12835852801799774,0.13402123749256134
0.2263113409280777,0.22944599390029907,0.21349629759788513,0.21784178912639618,0.2265273779630661
0.27707698941230774,0.28361108899116516,0.2768726050853729,0.2647455036640167,0.28519561886787415
0.342769056558609,0.28630486130714417,0.27211394906044006,0.33343541622161865,0.28333839774131775
0.08995267003774643,0.08664353936910629,0.10063152015209198,0.09250812232494354,0.0965842753648758
0.1780938059091568,0.192032590508461,0.18106326460838318,0.1820063591003418,0.17682301998138428
0.23222942650318146,0.22711044549942017,0.2164643406867981,0.22237350046634674,0.2257959097623825
0.26287853717803955,0.28812873363494873,0.27201056480407715,0.27978086471557617,0.28061357140541077
0.09567633271217346,0.09616409987211227,0.09046173840761185,0.0959879457950592,0.09442256391048431
0.21690699458122253,0.21122673153877258,0.2268514186143875,0.2143307775259018,0.22807778418064117
0.04966987669467926,0.07629074156284332,0.0741211473941803,0.07453210651874542,0.07602734863758087
0.48670658469200134,0.4192984402179718,0.40004727244377136,0.415523886680603,0.38634344935417175
0.09509710222482681,0.08268415927886963,0.08970710635185242,0.09021463990211487,0.09342339634895325
0.2617914080619812,0.26776331663131714,0.26714375615119934,0.2954215705394745,0.28215479850769043
0.29632237553596497,0.3000415563583374,0.3350927531719208,0.306740403175354,0.30596038699150085
0.19607219099998474,0.20334850251674652,0.1965460479259491,0.19097261130809784,0.2050475776195526
0.23146754503250122,0.2533750832080841,0.23656772077083588,0.21870025992393494,0.21018995344638824
0.0054074921645224094,0.008138068951666355,0.005199626088142395,0.005101863294839859,0.006604217924177647
0.05108064413070679,0.05584140121936798,0.05348851904273033,0.04946717992424965,0.04614889621734619
0.011366883292794228,0.014528279192745686,0.011246979236602783,0.010127332992851734,0.014565019868314266
0.034443557262420654,0.044385530054569244,0.029349692165851593,0.02819696255028248,0.030512671917676926
0.2515140771865845,0.27891263365745544,0.2701915502548218,0.27707812190055847,0.2864730954170227
0.34579336643218994,0.34440040588378906,0.32293036580085754,0.3549390733242035,0.34651893377304077
0.004514562431722879,0.006070354487746954,0.0038104047998785973,0.004437631461769342,0.005165706388652325
0.003738063620403409,0.005336099304258823,0.004172062501311302,0.004107211250811815,0.00547496834769845
0.21925456821918488,0.21732965111732483,0.20892050862312317,0.2092834860086441,0.22202883660793304
0.23102644085884094,0.2205503135919571,0.21431322395801544,0.21048809587955475,0.22454990446567535
0.194676473736763,0.2172132283449173,0.20124167203903198,0.2002200186252594,0.21589398384094238
0.29273322224617004,0.2711472809314728,0.2834967374801636,0.297383189201355,0.2885194420814514
0.18257805705070496,0.17744912207126617,0.18732711672782898,0.17168961465358734,0.1858242154121399
0.14959727227687836,0.15660478174686432,0.1435316503047943,0.15454451739788055,0.14896877110004425
0.03750107064843178,0.05077589675784111,0.06272697448730469,0.0387510247528553,0.05267525836825371
0.3690349757671356,0.3770800530910492,0.36398062109947205,0.36754968762397766,0.3555690050125122
0.2024349570274353,0.20109449326992035,0.1983066350221634,0.2099808305501938,0.18953514099121094
0.34649893641471863,0.2904655635356903,0.2992632985115051,0.3112052381038666,0.2977941036224365
0.17877690494060516,0.2599233090877533,0.26032182574272156,0.2716585397720337,0.24483616650104523
0.20150604844093323,0.18916796147823334,0.20464028418064117,0.21142993867397308,0.20351827144622803
0.4699876308441162,0.4990910291671753,0.4993704855442047,0.49336904287338257,0.46948328614234924
0.36606505513191223,0.3194294571876526,0.3293011486530304,0.3097328543663025,0.309277206659317
0.09016689658164978,0.12015629559755325,0.08564523607492447,0.07137387990951538,0.07455997169017792
0.2907118797302246,0.2953829765319824,0.28298044204711914,0.2841932773590088,0.2814134955406189
0.11853888630867004,0.13304723799228668,0.1386726200580597,0.11694216728210449,0.13520176708698273
0.17317570745944977,0.18235835433006287,0.16348884999752045,0.1795356571674347,0.16064497828483582
0.32553353905677795,0.34766918420791626,0.3017520308494568,0.3764915466308594,0.3225405216217041
0.1357858031988144,0.1688563972711563,0.16681340336799622,0.1617097705602646,0.17116759717464447
0.1549060195684433,0.15980656445026398,0.1607421189546585,0.1508854776620865,0.15764980018138885
0.11646007746458054,0.12405627965927124,0.11544433236122131,0.12331195175647736,0.11284588277339935
0.15159828960895538,0.17512483894824982,0.176723450422287,0.14864671230316162,0.16274164617061615
0.34977397322654724,0.2881511449813843,0.28857746720314026,0.3267955183982849,0.30759942531585693
0.24652306735515594,0.256986528635025,0.24995429813861847,0.2434270977973938,0.26069769263267517
0.5318043231964111,0.473783403635025,0.43464356660842896,0.5247364044189453,0.474568635225296
0.26362350583076477,0.2566726803779602,0.2658180594444275,0.26083195209503174,0.26798489689826965
0.252482533454895,0.2539922297000885,0.26764458417892456,0.22166600823402405,0.24171297252178192
0.24015289545059204,0.2337927669286728,0.25543975830078125,0.24827836453914642,0.25843358039855957
0.18957577645778656,0.1885708123445511,0.19230441749095917,0.19673527777194977,0.19361871480941772
0.030517948791384697,0.043022818863391876,0.04582754150032997,0.02874237857758999,0.038917940109968185
0.2226315289735794,0.22633688151836395,0.2121465653181076,0.22542215883731842,0.1962730437517166
0.24153836071491241,0.27041563391685486,0.274721622467041,0.2826027274131775,0.2723819315433502
0.2711879014968872,0.2714846730232239,0.27737459540367126,0.2640763223171234,0.28294700384140015
0.26466572284698486,0.23169392347335815,0.24431154131889343,0.28298714756965637,0.2502671778202057
0.06179448217153549,0.07559135556221008,0.07288524508476257,0.07288038730621338,0.060066308826208115
0.0034450083039700985,0.004915792960673571,0.004447974264621735,0.003631303086876869,0.002997649135068059
0.39127546548843384,0.40182390809059143,0.39827051758766174,0.41295158863067627,0.4300526976585388
0.10383240878582001,0.09773678332567215,0.09415397047996521,0.09917270392179489,0.09997610002756119
0.22546622157096863,0.22913989424705505,0.2243962287902832,0.22733044624328613,0.21893544495105743
0.07991570979356766,0.10777203738689423,0.109931081533432,0.09433192014694214,0.11687367409467697
0.27064067125320435,0.23717184364795685,0.23899470269680023,0.2647055983543396,0.23591861128807068
0.28693315386772156,0.3094603419303894,0.2970893383026123,0.3032502233982086,0.2797926366329193
0.2694705128669739,0.28361624479293823,0.3200203776359558,0.2793090045452118,0.3115675747394562
0.3628203272819519,0.34171566367149353,0.36961814761161804,0.35396644473075867,0.3665899634361267
0.2277027815580368,0.230904221534729,0.2202853262424469,0.23235148191452026,0.2185613363981247
0.23721249401569366,0.3030582368373871,0.30566492676734924,0.29720816016197205,0.30218642950057983
0.20344269275665283,0.2141345590353012,0.21715331077575684,0.19864290952682495,0.21069124341011047
0.18422359228134155,0.1945488154888153,0.19055557250976562,0.19237257540225983,0.19070976972579956
0.2870417833328247,0.2903258800506592,0.29432180523872375,0.3033616840839386,0.28005677461624146
0.09056147187948227,0.09716514497995377,0.0999164879322052,0.10515405982732773,0.09517217427492142
0.09633097797632217,0.10762837529182434,0.1146138608455658,0.11023659259080887,0.11597031354904175
0.2056063562631607,0.20441845059394836,0.20917166769504547,0.20685599744319916,0.21210408210754395
0.23359063267707825,0.27875036001205444,0.27622881531715393,0.26177042722702026,0.2787558436393738
0.24895954132080078,0.24069572985172272,0.23958688974380493,0.2348698079586029,0.2465086132287979
0.2450518161058426,0.2412986308336258,0.22524820268154144,0.26271748542785645,0.2430960237979889
0.2458513081073761,0.2778989374637604,0.29625028371810913,0.2571219503879547,0.28128737211227417
0.1782757192850113,0.16641874611377716,0.18832489848136902,0.1535346359014511,0.1717269867658615
0.29575514793395996,0.32125625014305115,0.2859826683998108,0.2977477014064789,0.27947282791137695
0.059813275933265686,0.06601065397262573,0.04858005791902542,0.07738489657640457,0.05267694592475891
0.05923895910382271,0.07457703351974487,0.05984014645218849,0.06534544378519058,0.06005733087658882
0.3150574862957001,0.2503979504108429,0.2648236155509949,0.2606627643108368,0.2504178583621979
0.23233598470687866,0.22930392622947693,0.22222089767456055,0.22890399396419525,0.22028490900993347
0.20512017607688904,0.17898525297641754,0.19724895060062408,0.20300652086734772,0.20034857094287872
0.11956320703029633,0.12061239033937454,0.12299775332212448,0.12414494156837463,0.1259211301803589
0.36635661125183105,0.3775380253791809,0.37269750237464905,0.3962307274341583,0.3887214660644531
0.010699162259697914,0.00993818324059248,0.01253912691026926,0.010016246698796749,0.010389961302280426
0.12248114496469498,0.16839993000030518,0.1739066243171692,0.15862514078617096,0.17056575417518616
0.4185877740383148,0.4564966559410095,0.4084002375602722,0.44001492857933044,0.4130423367023468
0.22908872365951538,0.23267537355422974,0.2130366563796997,0.226946160197258,0.2282164841890335
0.25654780864715576,0.2566862404346466,0.2610960602760315,0.2576123774051666,0.2635541260242462
0.13049879670143127,0.1630936861038208,0.16000279784202576,0.16299155354499817,0.16995714604854584
0.3336847424507141,0.3195779323577881,0.29968273639678955,0.3174448311328888,0.33314481377601624
0.1798676997423172,0.19103531539440155,0.18166285753250122,0.20578640699386597,0.17620089650154114
0.25485727190971375,0.24110563099384308,0.22367767989635468,0.22756773233413696,0.2575361728668213
0.3963276743888855,0.37394148111343384,0.41525113582611084,0.39483559131622314,0.3904118537902832
0.22607247531414032,0.22599127888679504,0.2412242442369461,0.23431630432605743,0.238592267036438
0.14998073875904083,0.16032448410987854,0.1540939062833786,0.15123669803142548,0.14881157875061035
0.14790785312652588,0.142246276140213,0.14168231189250946,0.1392049938440323,0.14028212428092957
0.20181865990161896,0.1865023970603943,0.19831988215446472,0.1843969225883484,0.19759142398834229
0.1765928566455841,0.16641134023666382,0.175289586186409,0.17782771587371826,0.17940744757652283
0.11575467884540558,0.1238885372877121,0.13297829031944275,0.11845240741968155,0.1251060515642166
0.3041515052318573,0.31257346272468567,0.3086698651313782,0.33204910159111023,0.3302549719810486
0.09857159852981567,0.13426417112350464,0.1099834218621254,0.09918835759162903,0.08853448182344437
0.16597077250480652,0.20116297900676727,0.20507998764514923,0.1696065366268158,0.18373548984527588
0.09071201831102371,0.08818962424993515,0.10152143985033035,0.09032341837882996,0.09694475680589676
0.18512365221977234,0.16896483302116394,0.1755654215812683,0.1790318638086319,0.17574940621852875
0.2768891155719757,0.2667442262172699,0.26397740840911865,0.2841359078884125,0.2596823573112488
0.24101339280605316,0.24360120296478271,0.2350624054670334,0.23486459255218506,0.23024342954158783
0.48484674096107483,0.4272755980491638,0.46501344442367554,0.44503524899482727,0.4291624426841736
0.10629526525735855,0.12623697519302368,0.11799792945384979,0.11972847580909729,0.10227020829916
0.28745096921920776,0.2663123309612274,0.2524769902229309,0.27148133516311646,0.253675639629364
0.17637868225574493,0.17213070392608643,0.16378550231456757,0.17797750234603882,0.17202670872211456
0.1639077067375183,0.16923768818378448,0.15297037363052368,0.1706264764070511,0.17743463814258575
0.05835379287600517,0.10067323595285416,0.10172367841005325,0.10273168236017227,0.10906429588794708
0.17371438443660736,0.20654086768627167,0.18716883659362793,0.17757266759872437,0.187544584274292
0.31491342186927795,0.2926780581474304,0.28937339782714844,0.2994644045829773,0.28386572003364563
0.15296655893325806,0.15830285847187042,0.15493257343769073,0.1508687436580658,0.16741451621055603
0.2612457275390625,0.273370623588562,0.2678813934326172,0.29924437403678894,0.2704649567604065
0.3251059651374817,0.28643500804901123,0.3171507716178894,0.41399064660072327,0.3548453450202942
0.11815241724252701,0.13607874512672424,0.13764579594135284,0.12599776685237885,0.14052407443523407
0.12877626717090607,0.11278089880943298,0.10875588655471802,0.11370798200368881,0.12620750069618225
0.21228967607021332,0.27344438433647156,0.2596275508403778,0.2538296580314636,0.26621830463409424
0.157462015748024,0.16658078134059906,0.17343366146087646,0.13558335602283478,0.15320149064064026
0.544150173664093,0.5594052672386169,0.5318965315818787,0.5507234334945679,0.5497392416000366
0.38840705156326294,0.3089289665222168,0.314163476228714,0.3284899890422821,0.3463936448097229
0.3037554919719696,0.293778657913208,0.27164512872695923,0.27005019783973694,0.2525792121887207
0.2564195394515991,0.24600793421268463,0.2668701410293579,0.24387887120246887,0.25671976804733276
0.13346336781978607,0.14175255596637726,0.1417064070701599,0.13010597229003906,0.13425035774707794
0.2582450807094574,0.2486080378293991,0.24944734573364258,0.265109658241272,0.2549176812171936
0.2358287274837494,0.2633458077907562,0.24893943965435028,0.30995675921440125,0.3147793710231781
