cat_1,cat_2,cat_3,cat_4,cat_5
0.15809813930506825,0.11105868901156477,0.14496037226186512,0.13030612980888073,0.12990022723449277
0.35807577277286934,0.3938162473657182,0.3678819963418596,0.3774017755407659,0.3646418106767904
0.24996127164371076,0.23429970874807718,0.21898652257611742,0.24802005141114392,0.2310572657579312
0.23368515761815178,0.265337838510443,0.2883745296546037,0.28074094027284047,0.25879934670208965
0.23048311512559583,0.21186338911801453,0.23387882079737338,0.22847845640200737,0.20952932470980135
0.29786663743811626,0.25073869742522664,0.25146320673412703,0.2568550659925305,0.30644016374424843
0.16718917219864604,0.1693595929286094,0.16009853940162821,0.21214477508230514,0.16119583020059916
0.3526436958922023,0.3365697011528977,0.3410725386276923,0.32907227638495795,0.34342838277821464
0.17702564035881477,0.22714051994278736,0.1955998839866974,0.20301525055540576,0.2288740025621224
0.22793680464124233,0.214574177551932,0.209883634716521,0.18572588434076365,0.20203020609349223
0.23059478684717116,0.2129498389061878,0.21621757224168944,0.2024707854431628,0.20631144820639813
0.26580335451673376,0.2893891451651974,0.2606259551608085,0.2549020143747821,0.2955130062246062
0.32577365332123537,0.29499142196350614,0.30349954047224625,0.2805816014673981,0.2137965060381616
0.20888967017677273,0.2055877057985547,0.23159398285157692,0.22735226359818878,0.22719415814439475
0.2831162039157072,0.3091752816902265,0.28451378995718174,0.28094016740575245,0.28556203836672966
0.1975026165744683,0.21215781697520078,0.16718663900383682,0.19025861650129797,0.17700294258874577
0.28750429651955395,0.24609861853542453,0.24822095906278355,0.3352943267881497,0.288363335095512
0.24632643847248384,0.25726268819715503,0.2591516060205659,0.23934060568193824,0.23666315208968158
0.2478032669489532,0.22965946663015968,0.1709811098730198,0.19534798217911922,0.21918199928326618
0.20677998663269737,0.2616617711776379,0.2232836810892913,0.2045085104701212,0.22174350918059474
0.013806425245800683,0.02447813950774065,0.012262146516857047,0.01024912874552042,0.02604906768515205
0.22622348652112684,0.23925004560457178,0.2148967618772141,0.2226750446856009,0.22085198995505148
0.1852228590425685,0.19051562178086637,0.19717721773693647,0.1933936861475142,0.20159397451826572
0.09979377747329138,0.0903366259191832,0.11304015967956982,0.11004938422873332,0.07424913061758548
0.20806907622856982,0.2131450454521129,0.188615762700579,0.188421989168032,0.1959069268095164
0.2163282125469698,0.22344524339664232,0.2248680815022388,0.20337814873122984,0.21093531612328298
0.2039593039324389,0.22793761444716512,0.2214464175206888,0.23982048901122235,0.212446854097632
0.30507026251368174,0.2933021555674161,0.32023086464070616,0.2631477968659335,0.2922712995864187
0.07003918104919049,0.07798765914522587,0.09425220862024777,0.10087051707278544,0.07714535257046114
0.22832868982719123,0.2456935749792852,0.29358897545660606,0.2434856101507136,0.22333931752136066
0.3091728442394582,0.23143254121276854,0.29883181358530336,0.30308668632674685,0.3226909378736887
0.2978455464223562,0.28207547043976056,0.2606097556109528,0.2738998167777274,0.28070557777391897
0.2610746170823983,0.24441772343937188,0.2528964937918291,0.27249672118160956,0.23198301620674863
0.19597414751917697,0.19514789920205688,0.21491406535290486,0.22255906197101494,0.18970106307414555
0.2126325835118142,0.21062691564567157,0.19905093940097093,0.1977649520851553,0.20920497793738704
0.2655619899021878,0.2470152812037957,0.2104745643253508,0.18885180138844687,0.22317460285918408
0.10404780107857234,0.13441706413237123,0.13452599381728025,0.13430507031052066,0.1568321338434245
0.21460997993262523,0.16319827161187186,0.18281357339668688,0.1946119466137175,0.2031061956770032
0.23556972402108392,0.214013894026892,0.24528824097526342,0.24407534912418913,0.24535986077765606
0.16537870283642653,0.15507993543282378,0.13354652655376664,0.15127117743508584,0.20133540881516723
0.15951232314519473,0.12321425043947291,0.1605572753844735,0.14620259026988147,0.1532753222859838
0.1826411991406279,0.2256255118838978,0.21132291043711568,0.17790623697135594,0.21551420526091206
0.2693116332998366,0.3343416294928477,0.32964892756275865,0.31882117948758076,0.3030597694835475
0.13854581397276575,0.11757756433664311,0.1424685519488265,0.11616323477666239,0.12923940698626218
0.0035609666016680683,0.0045186439421776615,0.004558740317076196,0.002397285271594384,0.008268256606242506
0.2287539784901021,0.18545612747288576,0.19447276772613054,0.2107463008825994,0.18048535134575186
0.24801166031190894,0.27409861497013255,0.2660193206599606,0.25610347296078173,0.30137142490049096
0.07295693322524634,0.12796201196651236,0.05769033863724753,0.06275262299396661,0.11106306507288663
0.17484210747964804,0.16473763890143295,0.20891415827988685,0.19855445811314942,0.19314107649197843
0.3514827399979485,0.313486080055058,0.3573977477070936,0.2853183693842747,0.2874777645864038
0.005488598532974127,0.008639466478114675,0.006086317801751085,0.0043710170519297995,0.012742599485994701
0.3036650817888056,0.29417167673525907,0.29191548237612175,0.26940858659094746,0.2700184764289375
0.14518874731106948,0.14712948297265316,0.17654870273480702,0.153597169480497,0.17798519253499068
0.3487204719555528,0.36315814080311165,0.3423296746270804,0.3212377319648413,0.31175363464808475
0.2468305189585156,0.2206938470047658,0.2235348453877,0.22842423554443939,0.240059296968814
0.20242823652291625,0.17342035372971124,0.221720276610378,0.2240557044792369,0.2074969913316661
0.13148928129980605,0.17203450120985098,0.15253577154913203,0.1705382592217979,0.16143957752596283
0.5041310740162148,0.48860194867481693,0.4467281700249953,0.5006728710242351,0.4894338327532181
0.3190335005831137,0.29582447672555817,0.2823891248213193,0.2670414130824489,0.2815247378894795
0.24778807725704716,0.22249883248560873,0.24214675366258456,0.20350108573309675,0.18809241446292624
0.14283387214185694,0.11509302551907213,0.11447887358383743,0.11149928300484482,0.12979872990710195
0.14291967897502864,0.13817792061955533,0.14112409512704804,0.1377290106698876,0.12681456016988976
0.2254197543204666,0.2211912046889574,0.21033648835581298,0.21451496310813592,0.21212041184750566
0.2583505938811034,0.30182024047545725,0.26300325101102806,0.25521575059337104,0.23580670096023149
0.09874231399981738,0.08740896428678738,0.07986374760386723,0.09509195887223004,0.09924106549211699
0.1749108423865942,0.1747881774314603,0.18679476124959674,0.20304205498342304,0.1966124043634295
0.2760946338336682,0.2989383118155189,0.280915067244372,0.2686147191111416,0.26039966178033636
0.27250683147149407,0.23274099795322034,0.2568720954527122,0.26389395659083653,0.2729492666969047
0.2062552422207577,0.2227448121409553,0.23033368527381085,0.20157354190166446,0.265401661727236
0.22996162332891162,0.26088943234368667,0.26891556001231703,0.2545173593677919,0.26725588281202556
0.06660359277400732,0.07338708796494181,0.06654029335350543,0.059976984269352995,0.07215160052013148
0.37361849364525657,0.35226642559908944,0.3337369074779008,0.37107437662679643,0.33822578671730774
0.12668336835578434,0.12027409251896108,0.11943991230078504,0.11714143917848267,0.1347881968245042
0.2896480130738593,0.33388041522080203,0.2956420183622701,0.2632806468708557,0.2772342826277844
0.2993733866906517,0.32742287084325405,0.374881911606404,0.34662937339091043,0.3361382558864899
0.18844395001165598,0.2660994282624968,0.2361720631498955,0.22581402277323892,0.22921506223960314
0.35543492659721904,0.36240952977410135,0.3507713280624421,0.35634155068125367,0.30590650666875596
0.019191670252761757,0.03595704762009002,0.01728685901626343,0.014301974198520586,0.05537341377369642
0.16662358975640948,0.16774808737867108,0.16368752887228896,0.15510986014101713,0.16386961975629405
0.03576464210044549,0.07208576812435107,0.0204597495551253,0.027818326184073556,0.06070741216006972
0.042420092752389,0.046838381726646575,0.061144466989101205,0.0662170152084082,0.056547119881893274
0.22269466665340476,0.234348573190369,0.2160577780017041,0.2506572556672654,0.22417965598235082
0.20306428080233194,0.2109892190802709,0.23164017675297535,0.236233434325704,0.22893730950454114
0.012199233192735172,0.023783446104075266,0.032834653299923564,0.038611506695524406,0.010627944107355344
0.005126444288135769,0.015564168624796147,0.0020080039389481436,0.012980279159520358,0.01339664916961093
0.22106274677003224,0.1879618369429518,0.2084719693513271,0.2198273690053111,0.22127009795024485
0.1985234475363302,0.20594673807508568,0.25461797111250195,0.22445540419044518,0.23342778944921547
0.10731423878090943,0.10201944093962512,0.11997103733656686,0.1028127034160107,0.12410827860170541
0.3364888884140202,0.388020549608351,0.2884157627286917,0.30176560661169705,0.33740613753432397
0.1923397482030672,0.18538220688861481,0.18570475732123812,0.19503163865008924,0.16596453669619268
0.13387578766912128,0.1425409129171493,0.16220745668951198,0.14896700300456278,0.12266316511491984
0.08693365669117871,0.0995536762763544,0.09245864947985484,0.10015424843388035,0.09149336696496159
0.42393591693029753,0.43354298843413286,0.4040034377453182,0.3851815911230545,0.3989711788804049
0.1617121387409609,0.15431569290846367,0.15455025253774052,0.14697484417345838,0.12433518356717937
0.2587577736301626,0.2774643917870464,0.2602304805789369,0.25019051445318263,0.2723668735495928
0.2133877437874596,0.20980950114372138,0.21237563900582732,0.21550229260137987,0.2385998901016622
0.15486298584461786,0.1669149294701793,0.1812758060959827,0.18029438913257137,0.17605606043801342
0.28838023927341955,0.3464384469893573,0.3186302989539114,0.3035391773040236,0.27210164562490036
0.3613138583305982,0.30026367656802466,0.3161643478070223,0.2822274249104505,0.3685988732774775
0.13934351204732148,0.156649996330074,0.15933817752776827,0.15035039747094187,0.15606404804203658
0.22797394972289908,0.24681477868756466,0.22787411569567878,0.27472288368438924,0.23843323505724026
0.11130889039621697,0.10660882281658939,0.1284206844146287,0.11306096936654937,0.11615740530845513
0.26587990481448875,0.25866476374271347,0.2728651389917479,0.2544449271834218,0.27052824599302444
0.33043754775729833,0.33439320147255547,0.3123071822874784,0.29001901933957813,0.3316276318656166
0.17426803221638873,0.17683275273288934,0.1715482794329453,0.18099769283824294,0.12933157652014612
0.1080330843447545,0.09347338715959222,0.08882233533693192,0.12734650843698384,0.1433092963570875
0.17460380376689152,0.1332557724332062,0.12926139946546758,0.14844624582384966,0.16072612568981903
0.1388773459427734,0.16349589641926687,0.14815285668965233,0.15493895754922288,0.1702219093606364
0.22191172505148055,0.23704394612332777,0.20630177198678343,0.21708984686131969,0.19935699177701172
0.30374590353464687,0.29127227239498504,0.3095643006525965,0.2798575386662585,0.31408924691877077
0.4280740624796478,0.4332441863216768,0.4283031397368122,0.38195897801673884,0.417974656726023
0.2159504212446133,0.2113374623329959,0.20004416166746739,0.19724361077562572,0.23166546411942146
0.231777846934273,0.22396173627721183,0.19975695150727446,0.1811494635634534,0.21215380704480322
0.2039989921446749,0.2413401882305923,0.24139476615974242,0.21455504507152903,0.246296773316315
0.22095075450845833,0.2032872214134989,0.23458146558037796,0.21259277824957784,0.19750295570365123
0.07497470401627852,0.06947403656348046,0.0934244463155989,0.09088038238065922,0.07437711194873715
0.17193668825697359,0.18703158798674496,0.16865840624068498,0.1669783850982951,0.18046820535660105
0.21437286063764538,0.26666104782766253,0.25558835550534176,0.21238623264965642,0.23217681635329376
0.23697335055905971,0.24460369605873045,0.25758522034369646,0.24244619155824737,0.25569293574509244
0.2204107982342949,0.2464764366210147,0.2439779271456104,0.23436381767601028,0.27223212431603877
0.14633446482359283,0.1062992955779524,0.10681283505513052,0.11852531218396946,0.15833827681698043
0.009957220171755609,0.0335336297001972,0.006999464343995825,0.032368444010352306,0.03619263481396708
0.39623438280464157,0.3985497094004504,0.37898394818475994,0.42590380083105506,0.36668658199964876
0.13401882947864796,0.11447193095502882,0.10859756246586176,0.1341917796503642,0.1406488174392929
0.26264840701556236,0.25705253939238903,0.27203470724104223,0.26173639007867344,0.25022906024345654
0.21817889200122248,0.18060628467768056,0.18581477177868538,0.2191982727993013,0.23147549157734781
0.3459404184194992,0.3009652293778381,0.3317396720971232,0.3149380089062022,0.3307539250336207
0.30488459576560434,0.23699779488700276,0.290474408529164,0.3078008166045048,0.34480268253875485
0.24751856345629203,0.23235516050008098,0.2644540184506586,0.22186829085437912,0.25589613963034225
0.424087296961317,0.41798113918478286,0.3933237293358543,0.34744203113626226,0.33536780325551463
0.17417941231135564,0.15864374096732392,0.17372871252392277,0.16791696539360162,0.1468383685985384
0.17058103505156066,0.20780377839863906,0.2031408233611872,0.22571863905881687,0.17589481606270002
0.2388133046422822,0.25953722775063426,0.24764776986148637,0.25932505319898796,0.23371410012320024
0.13725531422153447,0.1548016677701239,0.1494103581733684,0.17140571531987084,0.15672500199615036
0.22444495002180948,0.20917962603685744,0.23747359572530224,0.24460912407547222,0.24609608737277974
0.11070428586613228,0.1118013809001585,0.1371201981106218,0.15120182579837466,0.09567600424277684
0.11532752859555682,0.10428786513489777,0.11777284676290707,0.1274060804283452,0.1140730127875497
0.17399111536675485,0.15714536817169925,0.231647336798673,0.18503485785261642,0.21663166343961265
0.21501499029828552,0.25771565790872236,0.23807559785108665,0.2504314850680822,0.24275042490110732
0.25004506851944797,0.257100253335464,0.23128728974120777,0.23748664463844257,0.24335868497881846
0.15923831594829477,0.18229823009086416,0.15524133839662346,0.17320519958163075,0.1865233425206582
0.2827665166910304,0.290365969729094,0.28984339069547777,0.30857766560371586,0.277154776947877
0.1512754689375777,0.1723394738836329,0.19227300782283838,0.17569893715412666,0.17284635303035395
0.2709131779105657,0.28909838368220914,0.28737645946722623,0.278830898219071,0.31511749526724864
0.21282011869254536,0.2043454402121575,0.21212720543613012,0.1958459308029172,0.21193847524745998
0.39919349719994623,0.4234482921381776,0.3817909721652913,0.37451117889445984,0.44260495366514613
0.29616606182424593,0.35841366694304516,0.28982048101741503,0.27668324613409323,0.3511749242903437
0.2193822601491782,0.23818753395079742,0.268980164131308,0.25026177825628587,0.24921739670207074
0.17704897378032483,0.171365584764341,0.16447166048250922,0.17557936016890344,0.14810323117394156
0.09527662592607439,0.09727540176179178,0.08095402933912212,0.10652666057546827,0.12089687197370605
0.4422726434526103,0.45039596796596176,0.4249122299662521,0.4363588007420841,0.42151959828677593
0.02947269420833064,0.031193450540531697,0.059914395431097216,0.07682324240754358,0.01697054978915083
0.20056040854007876,0.19575227103249385,0.2104785669660832,0.22913074753651969,0.17769831184469653
0.33998620558843534,0.3196259798025489,0.303719838197156,0.3283845739033092,0.34083282078268046
0.3243832023579658,0.321658892668035,0.3107394416096507,0.30045154735471535,0.3074876513850508
0.28709081485222754,0.2808563224838241,0.2751653144938795,0.25626710098332584,0.2548748869200297
0.18190102870068522,0.14791103032619418,0.18309342508118986,0.2064381343474108,0.16939993348387944
0.305714887110305,0.27263622642179114,0.26868686478362863,0.31384526751307296,0.29039242662315945
0.22028692540969627,0.18319740206009286,0.22998850741075055,0.2156609677487774,0.2043047429621755
0.22748569563911483,0.23344507264628106,0.22592269863890252,0.2103176331457898,0.25185991934407487
0.23146046913211452,0.22887045492293853,0.2270718704525663,0.24113676414435872,0.24453245773602114
0.28608380820397683,0.3388098838831144,0.28364145651298295,0.2526929805700241,0.3469603314405202
0.18879933364371046,0.2078639455112313,0.19971272150959063,0.2086620723062047,0.23683147888729716
0.16222479094354392,0.17746325483676928,0.1782328273187293,0.15073799780411573,0.18946571275855592
0.19071542384279325,0.2192583770032855,0.20293109241508434,0.20495627455476537,0.18515110794515474
0.20104100084906718,0.2139156625677767,0.19185585578928746,0.1726511403864646,0.21732411686359426
0.09557363385456617,0.0907700335302112,0.09012606162731658,0.10760226314867423,0.0978930418837668
0.35924221419088065,0.3714851393337715,0.3704814183165654,0.378700388740266,0.33145281248321684
0.08432945848463204,0.09464261658861224,0.11770300423118116,0.11362333027004376,0.09952511484565113
0.17408988454612723,0.20693231853629013,0.18263314486502952,0.18445347452845634,0.173877356519718
0.11178139050757814,0.11368069976892696,0.12611324898221038,0.12881431873699167,0.10789798328210574
0.2184793497664903,0.19249312836760635,0.18882449433191004,0.21777204917778992,0.23420041380472784
0.22005280374149605,0.1967974839704838,0.18690634483645077,0.24272512042271704,0.24570104003181406
0.2510807813186523,0.26625713561586334,0.26564105268137916,0.2756353142091838,0.23067432198576393
0.2962384066374803,0.27330233580916574,0.244190310071969,0.25793390363695257,0.26248984209154524
0.16162747664984853,0.15164139651225117,0.14779849322457,0.15973952782645812,0.15966216958625354
0.2713627503088694,0.2740510734017308,0.3440124738245639,0.3024917268975197,0.2994571915864793
0.15073765259894387,0.14858117112995217,0.14582457102541654,0.1603007498107964,0.15986018157610274
0.19242522845049728,0.22140871145711788,0.20646164617148682,0.23080979185478528,0.20765855808176953
0.17226681345195247,0.15686605919697974,0.16651120453115562,0.1669167647045754,0.17573276002163526
0.22646426325226446,0.19824335445516397,0.22051959251883982,0.21725427186118101,0.23446083341142646
0.20829467189377004,0.21854129560495092,0.20269118044179507,0.21729744583275523,0.18181667685278624
0.2036360289823472,0.18375549149672885,0.18458192176172747,0.17590714773056385,0.175673132078864
0.2562194033154956,0.25540231144302217,0.27225531619631366,0.24504610070926144,0.24665675483372776
0.2515442373293358,0.18601565152095564,0.2561044524312216,0.21945997301928097,0.2491640323251844
0.11497821638523538,0.13335359069462743,0.11522660545479285,0.12152226487847756,0.1019061445454946
0.05997471731256202,0.07248225726557128,0.06763033425350397,0.09493751104736789,0.08883313248604062
0.15549789665413277,0.2030031908875598,0.13364693618493684,0.1634625133928819,0.1738966197245585
0.17074165934262903,0.16327494442196588,0.17196680610542112,0.19184568163143212,0.18739985601587975
0.5160740670365637,0.4871868906912143,0.49759217607876377,0.48213599030042825,0.48309758420964627
0.22253748534861678,0.23530476778228032,0.24315669033069529,0.2499680922523438,0.2574768905152868
0.13288756851748296,0.15630909500284437,0.16381247558400602,0.175679548136058,0.1598642558690387
0.1718994252510204,0.16956449292380413,0.18126872627336235,0.16131596027023146,0.17332912724540445
0.16409850606315113,0.1388466063889747,0.16551803341820934,0.17015790112901524,0.15541251174213208
0.23092304791977758,0.23943568852723876,0.19420827583471403,0.21440918083026886,0.2229156033613629
0.25189576463383756,0.25531087627033205,0.26642746553087115,0.2661819826541392,0.2639714894244014
