rf_1,rf_2,rf_3
0.22799697856496617,0.2457732244141407,0.23476643028877686
0.21434096479626022,0.2077977234055392,0.2188206789165266
0.24987366708476957,0.2641220768259779,0.2570570379574512
0.2661513697803346,0.2627742623565533,0.26965555253197315
0.23715588432390863,0.22884896548323252,0.2350143662100788
0.2336112156947691,0.24613628317536002,0.23458139307700066
0.04555442081531106,0.07326367929003069,0.041626552444531034
0.25210939906376595,0.27917565917223836,0.2519042034049274
0.20114571877458667,0.20237466764312997,0.2072001319214167
0.12306359763386837,0.12475561822939644,0.13050349509842654
0.2238869449840746,0.21714462135773507,0.2258827904151449
0.2041504600484586,0.20047677943856151,0.19846304397103345
0.253015829824226,0.2697979546666031,0.252818729080611
0.3060751669072067,0.303677254668411,0.29208067679425165
0.07589623331967234,0.07828073887058573,0.07373007717740297
0.24319521411032133,0.22944825990992773,0.23912296408179137
0.23641672026955554,0.2538896633506997,0.2354799187870033
0.30028664889277107,0.3144383845382285,0.30450806812742326
0.26436655428016453,0.27832562316170245,0.26910957725803736
0.21109516078755353,0.2203609938793061,0.21452853415642845
0.16369817986181176,0.1724626678909761,0.16661938881312838
0.23357997720310245,0.2334856397345399,0.23410610084559147
0.11319563763251353,0.1261974922298328,0.11517083212437594
0.1969861349470142,0.20003473027916163,0.19883568547693517
0.27084952057455325,0.25835650623330586,0.2615947620131823
0.23463518777698314,0.22176342230160098,0.23705827563003956
0.1537829969269872,0.1664401487312507,0.1625556365714832
0.22201675260375556,0.23062562857659807,0.21718699760207158
0.21910078788948167,0.23177235622751216,0.22195845905147446
0.16088324096482848,0.17259599165279044,0.15341171526362557
0.028278937080810074,0.040363679764560935,0.02630665088111642
0.1907092897942708,0.20052813294108063,0.1976215164945886
0.2100915814310736,0.21085068657787776,0.20647564019654227
0.1292411999130077,0.14038244070226405,0.12307186083388834
0.2123137029919891,0.20255746829269322,0.197309343839318
0.2758341907307935,0.2809607890948634,0.27379626207488583
0.025483543411620364,0.041006861032731434,0.02776797102199151
0.24722061668158488,0.24649544332381712,0.24939051320893968
0.22392477970094496,0.23287541385044036,0.23376730091649597
0.2950261996621954,0.28262162550849973,0.29346356381514566
0.23445983871024326,0.22150686930007066,0.23268800241340898
0.21189292549089075,0.20995312135119448,0.2176325407535514
0.21526426257881665,0.2103804614025097,0.21959829388631535
0.45609785788131163,0.4252099554492015,0.4514707971554472
0.28556148679571713,0.2707206147660171,0.2862139537007157
0.27422003159154856,0.29836394684794143,0.2783794812723461
0.1551125859584466,0.1630019459811835,0.15835261185472985
0.16026355980889542,0.15510222318309982,0.15700598122323464
0.2787843582188068,0.2635025957736974,0.27974094466273425
0.29400546372345143,0.29786789449533757,0.2926650643301992
0.09515081117129065,0.09437746995931792,0.0918847981030161
0.2229542779191855,0.2035600033423466,0.21916560109261002
0.22640947996905023,0.23852227800654466,0.2362435421934089
0.262568590738805,0.2659758672119436,0.2623387543509428
0.1871347929523821,0.19142634320220087,0.1903404259696566
0.20865477528567708,0.21559885029582465,0.21251561925609225
0.10587750635951781,0.10460493916846383,0.10531721969435674
0.296833559378804,0.29747797055281167,0.29284613390538466
0.13193416236355623,0.13024859395410976,0.13815124614094515
0.2666643323708372,0.2643790309259377,0.27145905497609935
0.3015627026993545,0.29631899838506026,0.304109520765908
0.22640496801679166,0.22959290815674296,0.2267989348235491
0.28419738293929864,0.27476780107021687,0.2881943184369302
0.09933561255432666,0.13508093755452225,0.09538144608761058
0.17055840277279025,0.16052834906149027,0.17411686206723445
0.0602039603974112,0.07724822436086697,0.06541722622815976
0.04977646149592128,0.054850419545960136,0.05380973015162166
0.2242435414801473,0.22843346386542812,0.218971986035235
0.2638587737558683,0.27255221114997374,0.26554751398246984
0.075307028255678,0.10010464875478683,0.07753343569255004
0.03856281752674114,0.055782978518332506,0.039480040062725645
0.21899030597827754,0.21125736837511627,0.22055181639301322
0.2338550859933513,0.23668507066258576,0.23576333438129887
0.1798208284290375,0.1665001071837531,0.18013831044280174
0.27586697016605305,0.2793853352026436,0.2713686678232664
0.22291316298739783,0.19847758008133576,0.2193879990558647
0.19552943607598625,0.20430100637754037,0.19781815357892707
0.10013075269333804,0.11969466602625604,0.10542008600562257
0.3210176480993914,0.3310503815193292,0.3214164527470033
0.2266381312627252,0.23294933331761292,0.2175654622411549
0.24671655892342895,0.24300872923261269,0.23322710741933086
0.20492628508927668,0.20410392205815606,0.2053207900343916
0.17416256004053723,0.1771615691600711,0.17747040431744945
0.3083231541659995,0.33827805331350613,0.3110976311755858
0.2742264586807811,0.27756665404175784,0.275175629272389
0.14312595009266404,0.14403796006777328,0.1437697170171756
0.2931003065774792,0.2951859072958345,0.29024819633728205
0.1260489153762545,0.1328953854066588,0.11722012230101508
0.21417544051573667,0.23102469017901098,0.21894265464354656
0.3467578809990261,0.33670915906105303,0.3495120322921351
0.14964376205646945,0.14550271144302146,0.15136566755998213
0.18274951825075209,0.17392710415584584,0.1876086812482046
0.1754963402561854,0.16578367067320368,0.17790606391808864
0.173900773582319,0.18502299013152357,0.17806414450746327
0.3104199996608774,0.3053720893922965,0.30731536684965083
0.2663226058799406,0.2610017332600604,0.2612496252866097
0.3572473830887895,0.34612044490593263,0.3531791207623567
0.27912832687239,0.2855916763200361,0.2840222962532829
0.21153959482398682,0.20804794927342485,0.21367384767584116
0.2578940352814019,0.25936190425535205,0.25436510225450504
0.1971641287223204,0.21111965188267068,0.1883138982361461
0.11701093361731842,0.13304452712879672,0.12161786610162226
0.22082120621140486,0.22419428595988392,0.21417478183068892
0.27955354868491455,0.26363174835702796,0.27735121178119837
0.2209008084211396,0.2198893845602216,0.22639930821033755
0.23012616184576912,0.23416144733497135,0.23224403433934157
0.11206717420192641,0.12743073451702108,0.10899403115604342
0.0832833082011054,0.11502552723863207,0.08690987435855309
0.3633247448997558,0.36700340642651086,0.3645964369781187
0.15124835714154275,0.13852742879953772,0.15270878962280485
0.2431760202383848,0.24117287152133524,0.24430459288187512
0.19507495145119325,0.19415072591434399,0.1913302335645019
0.2439365596383281,0.24667792895241286,0.23980610949855596
0.2847963560662135,0.29065275538273455,0.28511842180242936
0.3065287130183146,0.2925662516764518,0.2894777052911196
0.3054307949232328,0.29982810919830416,0.2950720783502967
0.16601438280675637,0.16543893002778598,0.1621588390550024
0.24425934476901867,0.2597470323221945,0.23943800851197752
0.1882827809106862,0.19952630592129408,0.18580316496063165
0.17993986635622583,0.17188717843990708,0.18156662638922785
0.2297423216371758,0.2325022415836525,0.23004808809757132
0.14042259945423538,0.12448492218561774,0.1418424990424197
0.14736235286931948,0.14395918342885214,0.14654977148456874
0.2310192024260693,0.2292642186094262,0.23221478700188233
0.25392632372161394,0.261050543472099,0.2537701858002016
0.24183773057833552,0.23470953789711219,0.24528895240446918
0.27906551717387434,0.2845927092432979,0.27647240107501053
0.2668737422771586,0.26673234034767,0.26435171289015147
0.18898126753518632,0.17536518053522193,0.18022054543402283
0.2623997471007059,0.2581377225824103,0.2692315026186437
0.24618668377019415,0.2689440684424571,0.254909963435207
0.2636937773391421,0.295539898754069,0.27675243919896464
0.23296584367122813,0.23915411388657798,0.2380149133131735
0.25546110514106907,0.24836688071164087,0.2573354452328191
0.1665838930359253,0.17551525249108574,0.16719180054998448
0.115797655493342,0.12615372742451803,0.11709538060774952
0.3469354899912131,0.3492837607942627,0.34315094040177946
0.08489507373064507,0.09266254524959432,0.0825292412994329
0.17917564420911247,0.1785095605715043,0.17796386968904845
0.31405567611878016,0.3131564620617021,0.31606515641725397
0.24802585091557366,0.2392093802081635,0.24326290288397753
0.22614976074972118,0.22863835541774552,0.21690109979600705
0.19964858714400988,0.1971298012015274,0.19468841384740454
0.28283180486251785,0.2740384132231296,0.2738394457911553
0.1943021494721774,0.18727795969569186,0.18303819620393524
0.2564552952004519,0.24746623402151044,0.2666720020364035
0.2774042013605692,0.2698268933492237,0.27945045598959495
0.29046287253614456,0.2830862622253709,0.2985359630750058
0.20746149702037608,0.1940535042374306,0.1980092951428384
0.13468720944382026,0.135694901608668,0.1354543320939596
0.18920883002705335,0.1862866050895744,0.19198130485026582
0.18202353369398935,0.18927920146066735,0.1798303235457561
0.15450489093848066,0.1520860699986583,0.15278969519057925
0.27902004877930353,0.27852562377040346,0.26814539433877804
0.1449927167195935,0.1511249235830019,0.14036686865953166
0.22841928874395256,0.22311398066870625,0.22861426372048416
0.09312066564608132,0.10813709771623112,0.09216963789602739
0.18899773010053106,0.1980313232020308,0.19012239435013162
0.2584548208727327,0.2449106541618366,0.2568454408140507
0.24624897037080862,0.24102850691994077,0.24435403254745924
0.2850786836692231,0.30518231940253093,0.29225661710964546
0.1619117978547268,0.16586560728190253,0.17366161461647533
0.26066322007226206,0.26083160183839216,0.26470076569663087
0.17155915675421912,0.1735179823934462,0.17641086822968433
0.22648419603605394,0.2275009135364885,0.22042350460885868
0.15271653680308525,0.13045423715136037,0.15255683582248286
0.23499905180842917,0.22656093658294532,0.23138281444134304
0.27505059881243,0.26198062038609665,0.26761923811689664
0.2098012842421569,0.20366892789794158,0.20646975119356584
0.23762934495320343,0.23945222670937347,0.2382303566342487
0.25500592807170647,0.24663213945859488,0.2469211106557266
0.16555524776980207,0.16335167956703567,0.16146386582127095
0.15257380516964875,0.15353950708248368,0.1479092175299364
0.21599569486171763,0.21927552541533984,0.22078154195715316
0.16233511447284532,0.17579433156053273,0.16079172590914242
0.47272449978780695,0.4319082008806577,0.4498074680405597
0.30517490761576593,0.3124223911327632,0.31413553320191034
0.23938449062373043,0.24561140073843887,0.23901992800779912
0.17820863691943578,0.16862793653715719,0.1828623280571191
0.1658330298454254,0.16942750912408608,0.15356177382839398
0.21764006205468783,0.20436018150139626,0.20503202007480745
0.22214716119654077,0.23569203106941738,0.22064230591197337
0.2790886468976395,0.25594968356336234,0.2835631635755409
0.25315077016239274,0.2734685822241731,0.2559075777489584
0.21847988502212703,0.22413005349087323,0.21477170700072626
0.2911375693255644,0.2842975924876122,0.2806639280491828
0.24538279822111,0.24028207629917256,0.24192466792698097
0.2487322365861536,0.24767074657954843,0.24866434957978073
0.049725876518681184,0.054374069881019,0.05079386553156838
0.27079605792195405,0.26705054018827995,0.2626234939591562
0.03744732183098784,0.06220181774836714,0.03784299539379585
0.1192447213050751,0.13902537320119543,0.12466491730920573
0.13089065228718502,0.1332920240788961,0.1315561453494267
0.30040395235562045,0.2736928975195609,0.3030096380994667
0.2980307181651347,0.3028545248340358,0.2986512674651816
0.27729349281361493,0.2836681898330413,0.27846905978626696
0.23243714631078116,0.22784230623205562,0.23095351209081563
0.1565380270006652,0.14269767351151288,0.16178906764785622
0.1702924427590136,0.16446430501858794,0.1691783733962725
0.31337201168728335,0.3307432347094843,0.3267184402489482
0.12052707972392439,0.12957279420044726,0.11477498119795466
0.19335376994039832,0.1910657930954889,0.19832720505321405
0.2092713686862537,0.21833924006685518,0.20553755947142122
0.17129815900539722,0.17790149415988096,0.17033740830586117
0.1548792852189174,0.1641669870254791,0.15524384233194455
0.2242020959737861,0.21366294308413578,0.2198902853674689
0.263393978532245,0.26668938475563764,0.27151264477593995
0.30711463463364325,0.31569227167083197,0.2998210120842786
0.15974301500858604,0.15665667495044805,0.15767105188584027
0.1975868227223969,0.18769530542458324,0.19591042182829974
0.20135307526691992,0.19992357294331295,0.20223484072488193
0.10046959649469588,0.1032150992849246,0.09760776488961509
0.23641127203083312,0.23867879442006892,0.2377612586190316
0.13899640378673714,0.1429613941144435,0.13281947227413746
0.2272932000782616,0.21601099659090392,0.224191326978737
0.2026801204700807,0.21687390337789283,0.2033613161898162
0.24874948223371868,0.25482972763568734,0.24984908298873748
0.23877054468032452,0.23867128626132236,0.2407085377603992
0.2706420875497615,0.25163361666644174,0.27269145986999854
0.08444649695456419,0.08067443179864794,0.0830196929926541
0.26215864622846374,0.2668014493415728,0.2695722890051191
0.3727532808572938,0.37228894342627533,0.37297207451928877
0.24514892678628566,0.2292576938469029,0.24917526164309464
0.21578200100635364,0.20599349463795033,0.2199683497583863
0.2537175575123331,0.25035429480817195,0.2641385139957597
0.24905197454750894,0.26259324189112576,0.24848222562732228
0.27197103809299006,0.27115139657052806,0.2743955953306951
0.21205775006475278,0.23634383608020673,0.21527398606053846
0.3321172145057697,0.3424601915660667,0.31824107232005305
0.2316941093332697,0.21170190322574364,0.22941483542006466
0.11495550093243084,0.13048795506354688,0.12249443861972958
0.14636201710821048,0.15463267675852568,0.1513482986382863
0.31270659136432566,0.3114864745760262,0.3206529645841881
0.37064634533921553,0.34052194029712934,0.36613217567433276
0.09411213334396758,0.09700351161881744,0.09450532538687641
0.18953445789881063,0.1832899955408476,0.18788267689028434
0.17459669663569563,0.18415114485513495,0.17834164303178365
0.2446853780592974,0.2262268032574131,0.24119333211574887
0.2037153804633959,0.21761449067866842,0.19707342778690637
0.1522443997810522,0.15929366215937188,0.15744742011823287
0.2664945010943905,0.2597144073815077,0.26336019776028674
0.21653143049415813,0.2292112370264296,0.22155787525449536
0.255806822570789,0.2661704338366723,0.24417320945176596
0.050562768458091066,0.08088891108303645,0.055775636995675254
0.2534443765626636,0.25867601710171656,0.25590730022208585
0.21073462662467563,0.21769305974696798,0.2116498197073388
0.20243529217874107,0.2047267430788166,0.19287322309926072
0.05038716982124214,0.07457589593795111,0.04917369240689294
0.28234647270516405,0.2779828898978874,0.2833805587957469
0.3165206859349729,0.30604026373886134,0.3178809858594806
0.12139776564216131,0.11979265891233497,0.12257091988981964
0.2753997707077317,0.2686243411992895,0.2721727404336636
0.06832862656989064,0.07519705430387898,0.06980023225236269
0.2189365853421557,0.20729807420582724,0.21470405267170722
0.06965677471173864,0.09144581759016253,0.07004133413653482
0.29891216823865513,0.3054943500677812,0.29588086450411116
0.2837533464256991,0.270814110894851,0.28850309917202877
0.20558060212521734,0.20904662461453244,0.20837405976964316
0.2277813519858165,0.22808511759830083,0.2300807280436739
0.10206243858007887,0.1017172075791969,0.10365888001605207
0.19383458611340795,0.19389401443312054,0.1876042828810659
0.20163595812468932,0.1954223715670609,0.19692122498052794
0.0599382595123643,0.09499425704129143,0.06362667535929124
0.26335371044199585,0.26841908900384837,0.26039475998077366
0.27456146657647906,0.2655172397391785,0.2684424067331519
0.27188952258415366,0.27087513754221876,0.2804569432590932
0.15186817265571362,0.1537283021178551,0.15048789292468415
0.2745562313075474,0.269934325300208,0.28064949229608155
0.20408770126761402,0.20749786308102336,0.20821740408402672
0.23976851538681954,0.23449320023014802,0.23791346401442412
0.2568456688397006,0.25963462770311674,0.2564724643660367
0.2740335247499856,0.2773127562703418,0.27409500310509444
0.2477184913324933,0.2465847231293815,0.2560012359059379
0.2533160583535459,0.2639049802139259,0.2592820850771491
0.3285286806076777,0.32910070953950527,0.32428470122400976
0.17579056469240822,0.17978311730276336,0.17294815911801475
0.27491691102456317,0.28560923032712104,0.2762610658681471
0.41728932815874903,0.4025919097520431,0.415405252611612
0.2552361933358558,0.23860089896927572,0.24819881295346885
0.22781500216112793,0.21936922908095177,0.21833139307905874
0.21255417093409282,0.21080873335922679,0.22371624811184798
0.26892092208074675,0.242211566084803,0.27094312747938276
0.1738953482519357,0.1714499123990623,0.16971515047889268
0.23630798093124503,0.23305569630806344,0.23914734602062585
0.06628427431398476,0.09500015363428557,0.06681431004443056
0.39974476933963715,0.3593487214717172,0.4086149932860632
0.2782863409898862,0.27259517651078036,0.2661174279941956
0.3077327848279957,0.3046952941245963,0.29840823101333236
0.23999899623727763,0.2269376175703664,0.23613299684315098
0.22908987066661796,0.23553142650638728,0.22554578750755871
0.28426344727686936,0.29088561223705817,0.28902435035651936
0.24304164212477625,0.23803933480475636,0.23642278494385743
0.18081842945600396,0.1927207401021917,0.17348617662638666
0.2756138728376123,0.2819386399962087,0.2840026521365811
0.24393114283538408,0.24264828622248893,0.24332780497774933
0.20913238102650203,0.20506792651751377,0.21060096763426867
0.1823014827420338,0.18496600655222856,0.18287487739195604
0.2823579762118802,0.27141144734701406,0.2847072748359527
0.22224505206814166,0.2200446999192124,0.22480001904360808
0.23306603751871136,0.21761441789832717,0.22868953190166685
0.22154554085676906,0.20957074148102212,0.21884536290338544
0.18215250822417475,0.20155357877380253,0.18765496341873886
0.3197959426505057,0.3183729496666989,0.31982270921333755
0.24806379116388055,0.2522308213555445,0.24557170200830578
0.2180152661755686,0.23358220542158506,0.22154412248455282
0.2898060753064453,0.2978228874466113,0.29414407826928524
0.265537120532629,0.2640738014411413,0.2674420910370686
0.2716181063890168,0.2689850825710784,0.2784607290491399
0.24052687298033762,0.236070954229439,0.25443686205239746
0.24560330140763062,0.24031339795803666,0.24641527317091527
0.2160274065649001,0.20910356163602448,0.21606565902022
0.17591131225957746,0.17980624598907266,0.18105318631795114
0.16981466686778715,0.18530961579047658,0.17184746983262428
0.10773510326677481,0.12460609350878223,0.11228884596930756
0.17881236292306393,0.18915225508024036,0.17556176274959712
0.08320259864050472,0.08298388965483017,0.08465742822871089
0.0743947575484266,0.09340530360090896,0.08006792110857046
0.11560347239972163,0.14278491711441824,0.11526523044047521
0.2648698866599484,0.2626975162976016,0.2619371569437704
0.2024192705398198,0.2233628828580438,0.2109407207044473
0.2478660597431172,0.2437462490477987,0.2487562240794273
0.25688296570730956,0.25814047983524774,0.2532890478773872
0.21917639314404289,0.2244929281788069,0.2204508724793573
0.1970341013688824,0.19193074619255027,0.19364185270706202
0.14322091016955127,0.13857357948066262,0.14085509305983165
0.2648428506288312,0.25432596377940475,0.26378411023141984
0.24117599626476482,0.24336475942838173,0.24597147237772835
0.2471631010598376,0.2401751341628263,0.2528601925265188
0.1955628421955081,0.2068169121866151,0.20398282224306985
0.1460151376437095,0.146283693303398,0.14296394360594666
0.29367048651235445,0.27929276106612694,0.29600937224005913
0.12581818550722418,0.12766058647105377,0.1265483790274201
0.1968231561731237,0.19837437799773838,0.19721164229190105
0.2458185165178746,0.2379948080828725,0.24519074170378907
0.24851916554459139,0.2637037862649107,0.25198582687688625
0.20870817823823626,0.1999595283431518,0.21081865315792722
0.24745257478795427,0.25948162880463604,0.24915135837339783
0.24485459891969477,0.25354522074721525,0.24276388859079293
0.07272475221443446,0.08091978361941322,0.0769989365983116
0.2851006851168981,0.2643529629053834,0.27338680444217467
0.34034586748487305,0.3210808877633835,0.33519502165251014
0.1833967490772389,0.18576104348302738,0.17879617166787706
0.13654109078617516,0.14520943856532248,0.13049775219347176
0.21277182164727798,0.2173466956993642,0.20335436993549671
0.1474636936810892,0.1467734567935467,0.1498995479608788
0.2785483587770536,0.2875482102113737,0.28056065007332687
0.20089821155661913,0.21159249713214828,0.19942002937227513
0.2245633846624679,0.22591153811905057,0.22130415230570993
0.2984545396627453,0.2915771806485117,0.29765325825065353
0.13147083690636552,0.15217701127426747,0.14172872669982473
0.30377915970703245,0.28834038238146587,0.3033388644974835
0.30875153416083867,0.31037454666281,0.2995784668527663
0.21510263385056574,0.21932911781368453,0.2214583540437552
0.16651441293441888,0.183707369321585,0.1643589312421767
0.13282014956256072,0.13814448645382915,0.12736253312113135
0.19964661565287223,0.19491330411069735,0.19253399189576975
0.23673691619877252,0.23801165693168808,0.22663053628454993
0.08674265735098179,0.08712743401513434,0.08680318733431797
0.2054040104367391,0.1972320423086412,0.20335563765993833
0.06643743156092187,0.10203123853191172,0.06773273178267387
0.2345199327953303,0.22681956868918698,0.23468296009662765
0.1533999378219274,0.14526503356324966,0.14428419759998865
0.2904129741071783,0.28306453224230327,0.2910897326619879
0.2608849139207012,0.2691250276731757,0.26271786302246203
0.2655030700246783,0.2631460582443628,0.26493407707837546
0.20541485217831296,0.20089724979840654,0.20780996550339378
0.33471163136563986,0.32858707433604234,0.33238272808173014
0.23496580754881818,0.2385627554057275,0.23061607683763036
0.23075862379551237,0.22286090274398765,0.23843682458415444
0.23243749576688658,0.25466448526218566,0.231475288608363
0.17355240787711743,0.171907009909936,0.16797886939609655
0.2534984789945138,0.25311969205787455,0.24472705417077534
0.1524377962001544,0.14996599802944488,0.14856733995805999
0.2469082547710742,0.24139720538909804,0.2392277109060068
0.2742746913669423,0.27038066974555436,0.278800826912943
0.22111545258289073,0.2229488682963466,0.2262883792173879
0.27529338426227246,0.2643029849455592,0.276730222862466
0.2747219083217794,0.25982706256278854,0.26905386159783257
0.039940836054667014,0.048870841648489,0.039564019229057446
0.03878994027133724,0.04959916895281455,0.03933539685768461
0.22182223155309835,0.21877471030750145,0.22965113071534385
0.22996031197580633,0.22269503049005707,0.22805597506768652
0.20295926174134304,0.19614559208969914,0.20354777433422389
0.22611019820409092,0.2269410848440405,0.23115623032698798
0.25838870294623867,0.26032489075038034,0.2657683402853893
0.2535795504029198,0.26144476593515165,0.2589359755212004
0.27176879084020505,0.2879099906118736,0.2723744250683037
0.24313719441819365,0.2331608236486768,0.24635411320423198
0.23197497467537848,0.21951536458738524,0.22959485194258497
0.26664005175793076,0.2753167017088247,0.27283367531121905
